Reference,Description,Price A,Category,Codigo de Barra,Rubro,Sub Rubro,Cant x Bulto,Stock,Comprado,Pendiente,Disponible,Temporada,Marca,Características,Observaciones,Price F,Tipo
7010957,Camisa Mossimo M/C - 6988 - BEIGE 2#,10.5,,_601202181957,HOMBRES,CAMISAS,48,120,0,0,120,MODA,MOSSIMO,1 COLOR S-XL,,0,REGULAR
7010958,Camisa Mossimo M/C - 6988 - PINK 14#,10.5,,_601202182367,HOMBRES,CAMISAS,48,24,0,0,24,MODA,MOSSIMO,1 COLOR S-XL,,0,REGULAR
7010960,Camisa Mossimo M/C - 6988 - BLACK 11#,10.5,,_601202183180,HOMBRES,CAMISAS,48,109,0,72,37,MODA,MOSSIMO,1 COLOR S-XL,,0,REGULAR
7010961,Camisa Mossimo M/C - 6988 - LT.ORANGE 18,10.5,,_601202183593,HOMBRES,CAMISAS,48,121,0,0,121,MODA,MOSSIMO,1 COLOR S-XL,,0,REGULAR
7010964,Camisa Mossimo M/C - 6988#,10.5,,_601202184828,HOMBRES,CAMISAS,48,127,0,24,103,MODA,MOSSIMO,4 COL. ASSTD S-XL,,0,REGULAR
7010969,Camisa Mossimo M/C - A26#,10.5,,_601202186877,HOMBRES,CAMISAS,48,329,0,0,329,MODA,MOSSIMO,4 COL. ASSTD S-XL,,0,REGULAR
7010970,Camisa Mossimo M/C - DC102#,10.5,,_601202187232,HOMBRES,CAMISAS,48,221,0,24,197,MODA,MOSSIMO,4 COL. ASSTD S-XL,,0,REGULAR
7010972,Camisa Mossimo M/C - DC102#,10.5,,_601202175000,HOMBRES,CAMISAS,48,261,0,0,261,MODA,MOSSIMO,4 COL. ASSTD S-XL,,0,REGULAR
7010973,Camisa Mossimo M/C - DC102#,10.5,,_601202175413,HOMBRES,CAMISAS,48,286,0,0,286,MODA,MOSSIMO,4 COL. ASSTD S-XL,,0,REGULAR
7010979,Camisa Mossimo M/C - YC019 - PINK 6#,10.5,,_601202177875,HOMBRES,CAMISAS,48,122,0,0,122,MODA,MOSSIMO,1 COLOR S-XL,,0,REGULAR
7010980,Camisa Mossimo M/C - YC019 - GREY 5#,10.5,,_601202178285,HOMBRES,CAMISAS,48,165,0,0,165,MODA,MOSSIMO,1 COLOR S-XL,,0,REGULAR
7010981,Camisa Mossimo M/C - YC019 - STEEL BLUE,10.5,,_601202178698,HOMBRES,CAMISAS,48,91,0,0,91,MODA,MOSSIMO,1 COLOR S-XL,,0,REGULAR
7010982,Camisa Mossimo M/C - YC019 - WHITE 1#,10.5,,_601202179107,HOMBRES,CAMISAS,48,205,0,144,61,MODA,MOSSIMO,1 COLOR S-XL,,0,REGULAR
7010983,Camisa Mossimo M/C - YC019 -LT.OLIVE 10#,10.5,,_601202179510,HOMBRES,CAMISAS,48,179,0,24,155,MODA,MOSSIMO,1 COLOR S-XL,,0,REGULAR
7010984,Camisa Mossimo M/C - YC019 -NAVY,10.5,,_601202179923,HOMBRES,CAMISAS,48,254,0,72,182,MODA,MOSSIMO,1 COLORS-XL,,0,REGULAR
7010985,Camisa Mossimo M/C - YC019 - BLACK,10.5,,_601202180332,HOMBRES,CAMISAS,48,210,0,96,114,MODA,MOSSIMO,1 COLOR S-XL,,0,REGULAR
7010986,Camisa Mossimo M/C - YC019 - LT.KHAKI,10.5,,_601202180745,HOMBRES,CAMISAS,48,129,0,0,129,MODA,MOSSIMO,1 COLOR S-XL,,0,REGULAR
7010987,Camisa Mossimo M/C - YC019 - BLUE 4#,10.5,,_601202181155,HOMBRES,CAMISAS,48,133,0,0,133,MODA,MOSSIMO,1 COLOR S-XL,,0,REGULAR
7010988,Camisa Mossimo M/C - YC019,10.5,,_601202181568,HOMBRES,CAMISAS,48,312,0,0,312,MODA,MOSSIMO,4 COL. ASSTD S-XL,,0,REGULAR
7010989,Camisa Mossimo M/C - YC020,10.5,,_601202181971,HOMBRES,CAMISAS,48,279,0,0,279,MODA,MOSSIMO,4 COL. ASSTD S-XL,,0,REGULAR
7010990,Camisa Mossimo M/C - YC021,10.5,,_601202182381,HOMBRES,CAMISAS,48,376,0,72,304,MODA,MOSSIMO,4 COL. ASSTD S-XL,,0,REGULAR
7010993,Camisa Mossimo - Poplin,10.5,,_601202183623,HOMBRES,CAMISAS,48,367,0,168,199,MODA,MOSSIMO,ASSTD COLORS S-XL,,0,REGULAR
7010994,Camisa Mossimo - Poplin,10.5,,_601202184033,HOMBRES,CAMISAS,48,376,0,120,256,MODA,MOSSIMO,ASSTD COLORS S-XL,,0,REGULAR
7010995,Camisa Mossimo - Poplin,10.5,,_601202184446,HOMBRES,CAMISAS,48,362,0,0,362,MODA,MOSSIMO,ASSTD COLORS S-XL,,0,REGULAR
7010997,Camisa Mossimo - Poplin,10.5,,_601202185269,HOMBRES,CAMISAS,48,396,0,168,228,MODA,MOSSIMO,ASSTD COLORS S-XL,,0,REGULAR
7010998,Camisa Mossimo - Poplin,10.5,,_601202185672,HOMBRES,CAMISAS,48,462,0,168,294,MODA,MOSSIMO,ASSTD COLORS S-XL,,0,REGULAR
7011000,Camisa Mossimo - Poplin,10.5,,_601202186495,HOMBRES,CAMISAS,48,172,0,96,76,MODA,MOSSIMO,ASSTD COLORS S-XL,,0,REGULAR
7011002,Camisa Mossimo - Poplin,10.5,,_601202187256,HOMBRES,CAMISAS,48,476,0,240,236,MODA,MOSSIMO,ASSTD COLORS,,0,REGULAR
7011003,Camisa Mossimo - Poplin,10.5,,_601202174614,HOMBRES,CAMISAS,48,427,0,96,331,MODA,MOSSIMO,ASSTD COLORS S-XL,,0,REGULAR
7011007,Camisa Mossimo - Poplin,10.5,,_601202176250,HOMBRES,CAMISAS,48,404,0,168,236,MODA,MOSSIMO,ASSTD COLORS S-XL,,0,REGULAR
7011008,Camisa Mossimo - Poplin,10.5,,_601202176663,HOMBRES,CAMISAS,48,432,0,120,312,MODA,MOSSIMO,ASSTD COLORS S-XL,,0,REGULAR
7011010,Camisa Mossimo - Poplin,10.5,,_601202177486,HOMBRES,CAMISAS,48,476,0,120,356,MODA,MOSSIMO,ASSTD COLORS S-XL,,0,REGULAR
7011011,Camisa Mossimo - Poplin,10.5,,_601202177899,HOMBRES,CAMISAS,48,432,0,0,432,MODA,MOSSIMO,ASSTD COLORS S-XL,,0,REGULAR
7011012,Camisa Mossimo - Poplin,10.5,,_601202178308,HOMBRES,CAMISAS,48,357,0,0,357,MODA,MOSSIMO,ASSTD COLORS S-XL,,0,REGULAR
7011013,Camisa Mossimo - Poplin,10.5,,_601202178711,HOMBRES,CAMISAS,48,447,0,72,375,MODA,MOSSIMO,ASSTD COLORS S-XL,,0,REGULAR
7011014,Camisa Mossimo - Poplin,10.5,,_601202179121,HOMBRES,CAMISAS,48,501,0,72,429,MODA,MOSSIMO,ASSTD COLORS S-XL,,0,REGULAR
7021926,T-Shirt Caballeros - Mossimo,6,,_601202169535,HOMBRES,T-SHIRT,48,120,0,0,120,MODA,MOSSIMO,"BLACK, GREY, WINE,WHITE",,0,REGULAR
7022333,T-Shirt  - Pima Cotton,6,,_601202165537,HOMBRES,T-SHIRT,48,140,0,0,140,MODA,MOSSIMO,4 COLORS ASSTD,,0,REGULAR
7022486,T-SHIRT HOMBRES MOSSIMO,6.5,,_601202175420,HOMBRES,CAMISAS,48,33,0,0,33,MODA,MOSSIMO,4 COLORS ASSTD,,0,REGULAR
7022489,T-SHIRT HOMBRES MOSSIMO,6.5,,_601202176656,HOMBRES,T-SHIRT,48,84,0,48,36,MODA,MOSSIMO,4 COLORS ASSTD,,0,REGULAR
7022515,T-SHIRTS - PIMA COTTON PRINTED,6,,_601202184378,HOMBRES,T-SHIRT,48,60,0,0,60,MODA,MOSSIMO,4 COLORS ASSTD,,0,REGULAR
7022521,T-SHIRTS - PIMA COTTON PRINTED,6,,_601202186839,HOMBRES,T-SHIRT,48,81,0,0,81,MODA,MOSSIMO,4 COLORS ASSTD S-XL,,0,REGULAR
7022524,PIMA BASIC LONG TEE -  BLACK #3,5.5,,_601202183616,HOMBRES,T-SHIRT,48,192,0,0,192,BASICO,MOSSIMO,BLACK,,0,REGULAR
7022525,PIMA BASIC LONG TEE -  AQUA #4,5.5,,_601202184026,HOMBRES,T-SHIRT,48,294,0,0,294,BASICO,MOSSIMO,AQUA,,0,REGULAR
7022527,PIMA BASIC LONG TEE -  GREEN #58,5.5,,_601202184842,HOMBRES,T-SHIRT,48,210,0,0,210,BASICO,MOSSIMO,GREEN,,0,REGULAR
7022529,PIMA BASIC LONG TEE -  CREAM #23,5.5,,_601202185665,HOMBRES,T-SHIRT,48,42,0,0,42,BASICO,MOSSIMO,CREAM,,0,REGULAR
7022531,PIMA BASIC LONG TEE -  BRICK #30,5.5,,_601202186488,HOMBRES,T-SHIRT,48,234,0,0,234,BASICO,MOSSIMO,BRICK,,0,REGULAR
7022537,T-SHIRT PIMA COTTON - LARGO,6.5,,_601202175765,HOMBRES,T-SHIRT,48,334,0,48,286,MODA,MOSSIMO,4 COLORS ASSTD,,0,REGULAR
7022540,T-SHIRT PIMA COTTON - LARGO,6.5,,_601202176991,HOMBRES,T-SHIRT,48,46,0,0,46,MODA,MOSSIMO,4 COLORS ASSTD,,0,REGULAR
7022541,T-SHIRT PIMA COTTON - LARGO,6.5,,_601202177400,HOMBRES,T-SHIRT,48,430,0,0,430,MODA,MOSSIMO,4 COLORS ASSTD,,0,REGULAR
7022559,Tshirt Mossimo,6.5,,_601202177066,HOMBRES,T-SHIRT,48,34,0,0,34,MODA,MOSSIMO,S-XL (2-4-4-2),,0,REGULAR
7022565,Tshirt Mossimo,6.5,,_601202179114,HOMBRES,T-SHIRT,48,63,0,48,15,MODA,MOSSIMO,S-XL (2-4-4-2),,0,REGULAR
7024001,T-Shirt Mossimo,6,,_601202174546,HOMBRES,T-SHIRT,48,0,576,384,192,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024002,T-Shirt Mossimo,6,,_601202174959,HOMBRES,T-SHIRT,48,0,576,528,48,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024003,T-Shirt Mossimo,6,,_601202175369,HOMBRES,T-SHIRT,48,0,576,96,480,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024004,T-Shirt Mossimo,6,,_601202175772,HOMBRES,T-SHIRT,48,0,576,240,336,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024005,T-Shirt Mossimo,6,,_601202176182,HOMBRES,T-SHIRT,48,0,576,384,192,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024006,T-Shirt Mossimo,6,,_601202176595,HOMBRES,T-SHIRT,48,0,576,96,480,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024007,T-Shirt Mossimo,6,,_601202177004,HOMBRES,T-SHIRT,48,0,576,144,432,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024008,T-Shirt Mossimo,6,,_601202177417,HOMBRES,T-SHIRT,48,0,576,96,480,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024009,T-Shirt Mossimo,6,,_601202177820,HOMBRES,T-SHIRT,48,0,576,96,480,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024010,T-Shirt Mossimo,6,,_601202178230,HOMBRES,T-SHIRT,48,0,576,96,480,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024011,T-Shirt Mossimo,6,,_601202178643,HOMBRES,T-SHIRT,48,0,576,240,336,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024012,T-Shirt Mossimo,6,,_601202179053,HOMBRES,T-SHIRT,48,0,576,336,240,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024013,T-Shirt Mossimo,6,,_601202179466,HOMBRES,T-SHIRT,48,0,576,288,288,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024014,T-Shirt Mossimo,6,,_601202179879,HOMBRES,T-SHIRT,48,0,576,96,480,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024015,T-Shirt Mossimo,6,,_601202180288,HOMBRES,T-SHIRT,48,0,576,96,480,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024016,T-Shirt Mossimo,6,,_601202180691,HOMBRES,T-SHIRT,48,0,576,192,384,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024017,T-Shirt Mossimo,6,,_601202181100,HOMBRES,T-SHIRT,48,0,576,240,336,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024018,T-Shirt Mossimo,6,,_601202181513,HOMBRES,T-SHIRT,48,0,576,528,48,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024019,T-Shirt Mossimo,6,,_601202181926,HOMBRES,T-SHIRT,48,0,576,144,432,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024020,T-Shirt Mossimo,6,,_601202182336,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024021,T-Shirt Mossimo,6,,_601202182749,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7024022,T-Shirt Mossimo,6,,_601202183159,HOMBRES,T-SHIRT,48,0,576,48,528,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7027056,Basic Tank Top - Sea Blue #26,4.5,,_601202180332,HOMBRES,T-SHIRT,48,204,0,0,204,BASICO,MOSSIMO,SOLID COLOR PACK,,0,REGULAR
7027059,Basic Tank Top - Olive #15,4.5,,_601202181155,HOMBRES,T-SHIRT,48,12,0,0,12,BASICO,MOSSIMO,SOLID COLOR PACK,,0,REGULAR
7027064,Basic Tank Top - Brick 49#,4.5,,_601202182794,HOMBRES,T-SHIRT,48,54,0,0,54,BASICO,MOSSIMO,SOLID COLOR PACK,,0,REGULAR
7028053,Basic Tee - 'V' Neck - Navy #16,5,,_601202180028,HOMBRES,T-SHIRT,48,78,0,0,78,BASICO,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7028054,Basic Tee - 'V' Neck - Charcoal #13,5,,_601202180431,HOMBRES,T-SHIRT,48,198,0,0,198,BASICO,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7028055,Basic Tee - 'V' Neck - Red #1,5,,_601202180844,HOMBRES,T-SHIRT,48,33,0,0,33,BASICO,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7028056,Basic Tee - 'V' Neck - Sea Blue #26,5,,_601202181254,HOMBRES,T-SHIRT,48,252,0,0,252,BASICO,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7028058,Basic Tee - 'V' Neck - Aqua #31,5,,_601202182077,HOMBRES,T-SHIRT,48,93,0,0,93,BASICO,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7028062,Basic Tee - 'V' Neck - Coral #11,5,,_601202183715,HOMBRES,T-SHIRT,48,329,0,0,329,BASICO,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7028063,Basic Tee - 'V' Neck - Dk. Navy 50#,5,,_601202175413,HOMBRES,T-SHIRT,48,238,0,0,238,BASICO,MOSSIMO,SOLID COLOR PACK,,0,REGULAR
7028064,Basic Tee - 'V' Neck - Brick 49#,5,,_601202175826,HOMBRES,T-SHIRT,48,202,0,0,202,BASICO,MOSSIMO,SOLID COLOR PACK,,0,BASICO
7028066,Basic Tee - 'V' Neck - Mint 22#,5,,_601202176649,HOMBRES,T-SHIRT,48,160,0,0,160,BASICO,MOSSIMO,SOLID COLOR PACK,,0,REGULAR
7029052,Basic Tee -'R' Neck - White #2,5,,_601202174690,HOMBRES,T-SHIRT,48,239,0,0,239,BASICO,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7029054,Basic Tee -'R' Neck - Charcoal #13,5,,_601202175512,HOMBRES,T-SHIRT,48,216,0,0,216,BASICO,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7029055,Basic Tee -'R' Neck - Red #1,5,,_601202175925,HOMBRES,T-SHIRT,48,128,0,0,128,BASICO,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7029056,Basic Tee -'R' Neck - Sea Blue #26,5,,_601202176335,HOMBRES,T-SHIRT,48,305,0,0,305,BASICO,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7029058,Basic Tee -'R' Neck - Aqua #31,5,,_601202177158,HOMBRES,T-SHIRT,48,134,0,0,134,BASICO,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7029059,Basic Tee -'R' Neck - Olive #15,5,,_601202177561,HOMBRES,T-SHIRT,48,192,0,0,192,BASICO,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7029061,Basic Tee -'R' Neck - Pink #41,5,,_601202178384,HOMBRES,T-SHIRT,48,162,0,0,162,BASICO,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7029062,Basic Tee -'R' Neck - Coral #11,5,,_601202178797,HOMBRES,T-SHIRT,48,507,0,0,507,BASICO,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7029063,Basic Tee - 'V' Neck - Dk. Navy 50#,5,,_601202177059,HOMBRES,T-SHIRT,48,277,0,0,277,BASICO,MOSSIMO,SOLID COLOR PACK,,0,REGULAR
7029064,Basic Tee - 'V' Neck - Brick 49#,5,,_601202177462,HOMBRES,T-SHIRT,48,216,0,0,216,BASICO,MOSSIMO,SOLID COLOR PACK,,0,REGULAR
7029065,Basic Tee - 'V' Neck -Pale Yellow 45#,5,,_601202177875,HOMBRES,T-SHIRT,48,156,0,0,156,BASICO,MOSSIMO,SOLID COLOR PACK,,0,REGULAR
7029066,Basic Tee - 'V' Neck - Mint 22#,5,,_601202178285,HOMBRES,T-SHIRT,48,186,0,0,186,BASICO,MOSSIMO,SOLID COLOR PACK,,0,REGULAR
7041155,POLO PIQUE STRETCH,8.5,,_601202171361,HOMBRES,POLOS,48,84,0,0,84,MODA,MOSSIMO,4 COLORES SURTIDO S-XL,,0,REGULAR
7041166,Polo Ice Cotton - Mossimo,9,,_601202178254,HOMBRES,POLOS,48,14,0,0,14,MODA,MOSSIMO,4 COL. ASSTD S-XL,,0,REGULAR
7044001,Polo Mossimo,7,,_601202180448,HOMBRES,POLOS,48,0,480,144,336,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7044002,Polo Mossimo,7,,_601202180851,HOMBRES,POLOS,48,0,480,96,384,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7044003,Polo Mossimo,7,,_601202181261,HOMBRES,POLOS,48,0,480,480,0,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7044004,Polo Mossimo,7,,_601202181674,HOMBRES,POLOS,48,0,480,192,288,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7044005,Polo Mossimo,7,,_601202182084,HOMBRES,POLOS,48,0,480,48,432,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7044006,Polo Mossimo,7,,_601202182497,HOMBRES,POLOS,48,0,480,336,144,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7044007,Polo Mossimo,7,,_601202182909,HOMBRES,POLOS,48,0,480,288,192,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7044008,Polo Mossimo,7,,_601202183319,HOMBRES,POLOS,48,0,480,144,336,MODA,MOSSIMO,S-M-L-XL (2-4-4-2),,0,REGULAR
7060201,Basic 4 Way Stretch Shorts,6.5,,_601202182770,HOMBRES,SHORTS,48,40,0,0,40,MODA,MOSSIMO,S - XL,,0,REGULAR
7060202,Basic 4 Way Stretch Shorts,6.5,,_601202183180,HOMBRES,SHORTS,48,19,0,0,19,MODA,MOSSIMO,S - XL,,0,REGULAR
7060203,Basic 4 Way Stretch Shorts,6.5,,_601202183593,HOMBRES,SHORTS,48,13,0,0,13,MODA,MOSSIMO,S - XL,,0,REGULAR
7060206,Basic 4 Way Stretch Shorts,6.5,,_601202184828,HOMBRES,SHORTS,48,50,0,0,50,MODA,MOSSIMO,S - XL,,0,REGULAR
7060951,SHORT LISO CON ELASTICO - LT. KHAKI 5#,8,"BASICO, TOMMY",_7453053439083,HOMBRES,SHORTS,24,192,0,144,48,BASICO,MOSSIMO,1 COLOR - LT. KHAKI S-XL,MINIMO DE COMPRA 12 PZ,8,CON ELASTICO
7060952,SHORT LISO CON ELASTICO - KHAKI 6#,8,"BASICO, TOMMY",_7453053439090,HOMBRES,SHORTS,24,26,0,12,14,BASICO,MOSSIMO,1 COLOR - KHAKI,MINIMO DE COMPRA 12 PZ,8,CON ELASTICO
7060954,SHORT LISO CON ELASTICO - WINE 33#,8,"BASICO, TOMMY",_7453053439113,HOMBRES,SHORTS,24,48,0,0,48,BASICO,MOSSIMO,1 COLOR - WINE S-XL,MINIMO DE COMPRA 12 PZ,8,CON ELASTICO
7060955,SHORT LISO CON ELASTICO -  NAVY 48#,8,"BASICO, TOMMY",_7453053439120,HOMBRES,SHORTS,24,156,0,120,36,BASICO,MOSSIMO,1 COLOR - NAVY S-XL,MINIMO DE COMPRA 12 PZ,8,CON ELASTICO
7060957,SHORT LISO - LT. BROWN 50#,8,"BASICO, ALEX",_7453053439144,HOMBRES,SHORTS,24,288,0,72,216,BASICO,MOSSIMO,1 COLOR LT BROWN 30-38,MINIMO DE COMPRA 12 PZ,8,SIN ELASTICO
7060958,SHORT LISO - LT. KHAKI 5#,8,"BASICO, ALEX",_7453053439151,HOMBRES,SHORTS,24,220,0,0,220,BASICO,MOSSIMO,1 COLOR LT KHAKI 30-38,MINIMO DE COMPRA 12 PZ,8,SIN ELASTICO
7060959,SHORT LISO - KHAKI 6#,8,"BASICO, ALEX",_7453053439168,HOMBRES,SHORTS,24,358,0,0,358,BASICO,MOSSIMO,1 COLOR KHAKI 30-38,MINIMO DE COMPRA 12 PZ,8,SIN ELASTICO
7060960,SHORT LISO - CHARCOAL 7#,8,"BASICO, ALEX",_7453053439175,HOMBRES,SHORTS,24,274,0,72,202,BASICO,MOSSIMO,1 COLOR CHARCOAL 30-38,MINIMO DE COMPRA 12 PZ,8,SIN ELASTICO
7060961,SHORT LISO - WINE 33#,8,"BASICO, ALEX",_7453053439182,HOMBRES,SHORTS,24,180,0,0,180,BASICO,MOSSIMO,1 COLOR WINE 30-38,MINIMO DE COMPRA 12 PZ,8,SIN ELASTICO
7060962,SHORT LISO - NAVY 48#,8,"BASICO, ALEX",_7453053439199,HOMBRES,SHORTS,24,248,0,0,248,BASICO,MOSSIMO,1 COLOR NAVY 30-38,MINIMO DE COMPRA 12 PZ,8,SIN ELASTICO
7060963,SHORT LISO - BLACK 36#,8,"BASICO, ALEX",_7453053439205,HOMBRES,SHORTS,24,257,0,0,257,BASICO,MOSSIMO,1 COLOR BLACK 30-38,MINIMO DE COMPRA 12 PZ,8,SIN ELASTICO
7060964,SHORT LISO - BLUE 25#,8,"BASICO, ALEX",_7453053439212,HOMBRES,SHORTS,24,142,0,0,142,BASICO,MOSSIMO,1 COLOR BLUE 30-38,MINIMO DE COMPRA 12 PZ,8,SIN ELASTICO
7060965,SHORT LISO - PINK 16#,8,"BASICO, ALEX",_7453053439229,HOMBRES,SHORTS,24,176,0,0,176,BASICO,MOSSIMO,1 COLOR PINK 30-38,MINIMO DE COMPRA 12 PZ,8,SIN ELASTICO
7060972,SHORT LISO CON ELASTICO - OLIVE 27#,8,"BASICO, TOMMY",_601202159079,HOMBRES,SHORTS,24,96,0,0,96,BASICO,MOSSIMO,1 COLOR - OLIVE S-XL,,0,CON ELASTICO
7060974,SHORT LISO CON ELASTICO - MID KHAKI 12#,8,"BASICO, TOMMY",_601202159895,HOMBRES,SHORTS,24,237,0,0,237,BASICO,MOSSIMO,1 COLOR - MID KHAKI S-XL,,0,CON ELASTICO
7060975,SHORT LISO CON ELASTICO - MID BROWN 21#,8,"BASICO, TOMMY",_601202160303,HOMBRES,SHORTS,24,204,0,144,60,BASICO,MOSSIMO,1 COLOR - MID BROWN S-XL,,0,CON ELASTICO
7060976,SHORT LISO - OLIVE 27#,8,"BASICO, ALEX",_601202160716,HOMBRES,SHORTS,24,237,0,0,237,BASICO,MOSSIMO,1 COLOR - OLIVE 30-38,,0,SIN ELASTICO
7060977,SHORT LISO - GREY 28#,8,"BASICO, ALEX",_601202161126,HOMBRES,SHORTS,24,72,0,0,72,BASICO,MOSSIMO,1 COLOR - GREY 30-38,,0,SIN ELASTICO
7060978,SHORT LISO - MID KHAKI 12#,8,"BASICO, ALEX",_601202161539,HOMBRES,SHORTS,24,247,0,72,175,BASICO,MOSSIMO,1 COLOR - MID KHAKI 30-38,,0,SIN ELASTICO
7060991,SHORT LISO -  STEEL BLUE 45#,8.5,,_601202184392,HOMBRES,SHORTS,24,96,0,0,96,BASICO,MOSSIMO,SHORT LISO -  STEEL BLUE 45#,,0,REGULAR
7060992,SHORT LISO -  LT.GREEN 52#,8.5,,_601202184804,HOMBRES,SHORTS,24,132,0,0,132,BASICO,MOSSIMO,SHORT LISO -  LT.GREEN 52#,,0,REGULAR
7060993,SHORT LISO -  CORAL 4#,8.5,,_601202185214,HOMBRES,SHORTS,48,103,0,0,103,BASICO,MOSSIMO,SHORT LISO -  CORAL 4#,,0,REGULAR
7060994,SHORT LISO -  TAUPE 18#,8.5,,_601202185627,HOMBRES,SHORTS,48,72,0,0,72,BASICO,MOSSIMO,SHORT LISO -  TAUPE 18#,,0,REGULAR
7060996,SHORT LISO CON ELASTICO - LT.GREEN 52#,8.5,,_601202186440,HOMBRES,SHORTS,24,21,0,0,21,BASICO,MOSSIMO,SHORT LISO CON ELASTICO - LT.GREEN 52#,,0,REGULAR
7061002,PULL ON NYLON SHORTS - BRICK 69#,8,,_601202167418,HOMBRES,SHORTS,24,150,0,0,150,BASICO,MOSSIMO,S-M-L-XL (3-5-3-1),,0,REGULAR
7061003,PULL ON NYLON SHORTS - SEA BLUE 44#,8,,_601202167425,HOMBRES,SHORTS,24,258,0,0,258,BASICO,MOSSIMO,S-M-L-XL (3-5-3-1),,0,REGULAR
7061004,PULL ON NYLON SHORTS - SKY BLUE 41#,8,,_601202167432,HOMBRES,SHORTS,24,78,0,0,78,BASICO,MOSSIMO,S-M-L-XL (3-5-3-1),,0,REGULAR
7061007,PULL ON NYLON SHORTS - GREEN 92#,8,,_601202167463,HOMBRES,SHORTS,24,172,0,0,172,BASICO,MOSSIMO,S-M-L-XL (3-5-3-1),,0,REGULAR
7061008,PULL ON NYLON SHORTS - SALMON 86#,8,,_601202167470,HOMBRES,SHORTS,24,81,0,0,81,BASICO,MOSSIMO,S-M-L-XL (3-5-3-1),,0,REGULAR
7061009,PULL ON NYLON SHORTS - NAVY 97#,8,,_601202167487,HOMBRES,SHORTS,24,316,0,0,316,BASICO,MOSSIMO,S-M-L-XL (3-5-3-1),,0,REGULAR
7061011,PULL ON NYLON SHORTS - LT.BLUE 4#,8,,_601202167500,HOMBRES,SHORTS,24,96,0,0,96,BASICO,MOSSIMO,S-M-L-XL (3-5-3-1),,0,REGULAR
7061012,PULL ON NYLON SHORTS - PINK 8#,8,,_601202167517,HOMBRES,SHORTS,24,123,0,0,123,BASICO,MOSSIMO,S-M-L-XL (3-5-3-1),,0,REGULAR
7061013,PULL ON NYLON SHORTS - MINT 27#,8,,_601202167524,HOMBRES,SHORTS,24,140,0,0,140,BASICO,MOSSIMO,S-M-L-XL (3-5-3-1),,0,REGULAR
